company,product_name,rating,category,country,county,cat_code,alpha_3,country_code,region,sub_region,region_code,sub_region_code
NV Fromunion-Kaasmakerij Passendal,POSTEL RESERVE,SUPER GOLD,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Belgium,,5509,BEL,56,Europe,Western Europe,150,155
azienda agricola fior di montalcino,Riserva di Raimondo,BRONZE,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Italy,,5509,ITA,380,Europe,Southern Europe,150,39
Fattoria della Piana SOC Agricola,PECORINO REGGINO,GOLD,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Italy,,5509,ITA,380,Europe,Southern Europe,150,39
Royal FrieslandCampina,Lutjewinkel1916 Intens&Royaal,GOLD,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Netherlands,,5509,NLD,528,Europe,Western Europe,150,155
Prados De Melgaço,Queijo Amanteigado de Cabra,BRONZE,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Portugal,,5509,PRT,620,Europe,Southern Europe,150,39
Quesos Navalmoral S.A.,"Fruity Blend cheese ""CAMPOS DE TOLEDO""",BRONZE,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Spain,,5509,ESP,724,Europe,Southern Europe,150,39
Colemasa,Campos de Luna Semicurado,BRONZE,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Spain,,5509,ESP,724,Europe,Southern Europe,150,39
Formatges Mas el Gar,El Torrat,BRONZE,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Spain,,5509,ESP,724,Europe,Southern Europe,150,39
"Quesería Artesanal ""Las RRR""",Queso de cabra curado,SILVER,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Spain,,5509,ESP,724,Europe,Southern Europe,150,39
Urnäscher Milchspezialitäten AG,Urnäscher Berggouda rezent,BRONZE,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Switzerland,,5509,CHE,756,Europe,Western Europe,150,155
Emmi Group,Caramello,SILVER,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Switzerland,,5509,CHE,756,Europe,Western Europe,150,155
Urnäscher Milchspezialitäten AG,Urnäscher Berggouda mild,SILVER,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Switzerland,,5509,CHE,756,Europe,Western Europe,150,155
Walo von Mühlenen Ltd,L'Antoine de Fribourg  View  Stockists,SUPER GOLD,New Cheese – hard or semi-hard. Open to any new cheese first marketed after 01/12/20,Switzerland,,5509,CHE,756,Europe,Western Europe,150,155
Capril do Bosqu,Dolce Bosco,BRONZE,New Cheese – blue. Open to any new cheese first marketed after 01/12/20,Brazil,,5510,BRA,76,Americas,South America,19,5
Quesera del Cares S. L.,Azul Marino,BRONZE,New Cheese – blue. Open to any new cheese first marketed after 01/12/20,Spain,,5510,ESP,724,Europe,Southern Europe,150,39
Gaztandegi Dorrea S.A.,UDABE LATXA URDINA,SILVER,New Cheese – blue. Open to any new cheese first marketed after 01/12/20,Spain,,5510,ESP,724,Europe,Southern Europe,150,39
Quesería Asiegu Ecológica,Queso Cabrales d´Asiegu Ecológico  View  Stockists,SILVER,New Cheese – blue. Open to any new cheese first marketed after 01/12/20,Spain,,5510,ESP,724,Europe,Southern Europe,150,39
Sheridans Cheesemonger,Drunken Saint,GOLD,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Ireland,,5511,IRL,372,Europe,Northern Europe,150,154
Lavialattea SRL t/a Caseificio Lavialattea,Nòter de Bérghem,SILVER,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Italy,,5511,ITA,380,Europe,Southern Europe,150,39
DeJong Ch,Alphenaer Ripened Goats Cheese Truffle  View  Stockists,BRONZE,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Netherlands,,5511,NLD,528,Europe,Western Europe,150,155
Santiago & Santiago SA,Queijo Três Igrejas Pimenta da Terra,BRONZE,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Portugal,,5511,PRT,620,Europe,Southern Europe,150,39
Queso Rey Silo,Maximo del Rey Silo afinado con Magaya de Sidra,BRONZE,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,,5511,ESP,724,Europe,Southern Europe,150,39
QUESOS ROCINANTE S.L.,Oveja con Ajo Negro - Sheep with Black Garlic,BRONZE,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,,5511,ESP,724,Europe,Southern Europe,150,39
"Quesería Artesanal ""Las RRR""",Queso Reino Chippotel,BRONZE,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,,5511,ESP,724,Europe,Southern Europe,150,39
Quesos La Rueda,Caramelo,BRONZE,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,,5511,ESP,724,Europe,Southern Europe,150,39
"Grupo Quesos Canal, S.L.",CANAL ESPECIAL LECHE CRUDA  View  Stockists,BRONZE,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,,5511,ESP,724,Europe,Southern Europe,150,39
Quesos Vega Sotuelamos S.L / Vega Mancha Manchego Ch,PASTEURIZED AGED SHEEP MILK CHEESE WITH JALAPEÑO,SILVER,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,,5511,ESP,724,Europe,Southern Europe,150,39
"Quesería Artesanal ""Las RRR""",Queso de cabra a la Sangría,SILVER,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,,5511,ESP,724,Europe,Southern Europe,150,39
Rueda Cheesemonger,RUEDA CHEESEMONGER ESPIRULINA,SILVER,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Spain,,5511,ESP,724,Europe,Southern Europe,150,39
Urnäscher Milchspezialitäten AG,Urnäscher Ginkäse,BRONZE,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,Switzerland,,5511,CHE,756,Europe,Western Europe,150,155
Cryer & Stott Cheesemongers (Allerton Bywater),Sheffield Forge,BRONZE,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,United Kingdom,West Yorkshire,5511,GBR,826,Europe,Northern Europe,150,154
Sartori Company,Sartori Reserve Garlic & Herb BellaVitano,SILVER,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,USA,,5511,USA,840,Americas,Northern America,19,21
Beehive Cheese Company,Queen Bee Porcini,SUPER GOLD,New Cheese – with additives. Open to any new cheese first marketed after 01/12/20,USA,,5511,USA,840,Americas,Northern America,19,21
"La Campesinita , S.L",Queso Tierno El Zarzal,BRONZE,All other new cheeses. Open to any new cheese first marketed after 01/12/20,Spain,,5512,ESP,724,Europe,Southern Europe,150,39
Walo von Mühlenen Ltd,L'Antoine de Fribourg  View  Stockists,SILVER,All other new cheeses. Open to any new cheese first marketed after 01/12/20,Switzerland,,5512,CHE,756,Europe,Western Europe,150,155
Vorarlberg Milch eGen,Ländle Weinkäse,BRONZE,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Austria,,5514,AUT,40,Europe,Western Europe,150,155
Vorarlberg Milch eGen,Ländle Mostkäse,SILVER,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Austria,,5514,AUT,40,Europe,Western Europe,150,155
Almenland Stollenkaese GmbH,Teichalmer ripened 9 months,GOLD,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Austria,,5514,AUT,40,Europe,Western Europe,150,155
EQF El Queso Francés S.A.,Andean Blue Mondel,BRONZE,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Ecuador,,5514,ECU,218,Americas,South America,19,5
Elite Imports Ltd,Montagnolo Affine  View  Stockists,SILVER,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Germany,,5514,DEU,276,Europe,Western Europe,150,155
Latterie Vicentine - Cheeseitaly,Asiago Fresco 7 Malghe,BRONZE,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,,5514,ITA,380,Europe,Southern Europe,150,39
Caseificio Il Fiorino Srl,RISERVA DEL FONDATORE,SILVER,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,,5514,ITA,380,Europe,Southern Europe,150,39
Consorzio Gourm.,Asiago Stagionato DOP stravecchio - Caseificio San Rocco,SILVER,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,,5514,ITA,380,Europe,Southern Europe,150,39
Caseificio Il Fiorino Srl,PECORINO TOSCANO DOP STAGIONATO,GOLD,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,,5514,ITA,380,Europe,Southern Europe,150,39
Caseificio Il Fiorino Srl,CACIO DI VENERE,GOLD,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Italy,,5514,ITA,380,Europe,Southern Europe,150,39
Santiago & Santiago SA,Queijo Três Igrejas Cura Prolongada,BRONZE,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Portugal,,5514,PRT,620,Europe,Southern Europe,150,39
"QUESOS SUBAIDA, S.L.",CURADO SUBAIDA,BRONZE,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,,5514,ESP,724,Europe,Southern Europe,150,39
Quesos El Bosqueño SL,QUESO EL BOSQUEÑO DE OVEJA CURADO EN ACEITE DE OLIVA,SILVER,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,,5514,ESP,724,Europe,Southern Europe,150,39
Queso Payoyo S.L.,PAYOYO CABRA-OVEJA CURADO,GOLD,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,,5514,ESP,724,Europe,Southern Europe,150,39
Quesos Vega Sotuelamos S.L / Vega Mancha Manchego Ch,PASTEURIZED AGED SHEEP MILK CHEESE AGED IN ROSEMARY,GOLD,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,,5514,ESP,724,Europe,Southern Europe,150,39
Lacteos Romero Pelaez SI (Quesos Y Besos),OLAVIDIA,SUPER GOLD,Any cheese that has been awarded Supreme Champion (or its equivalent) in a national or international cheese awards in any country (verification will be required),Spain,,5514,ESP,724,Europe,Southern Europe,150,39
GREEK FAMILY FARM S.A.,GREEK FETA PDO,BRONZE,Feta plain without oil or additives,Greece,,5515,GRC,300,Europe,Southern Europe,150,39
Kourellas S.A.,Kourellas Says Traditional Greek Feta P.D.O. cheese from sheep and goat milk,BRONZE,Feta plain without oil or additives,Greece,,5515,GRC,300,Europe,Southern Europe,150,39
Menikio,Organic Feta PDO,SUPER GOLD,Feta plain without oil or additives,Greece,,5515,GRC,300,Europe,Southern Europe,150,39
"Cheese Professional Association, Japan",Little ISLAND tyrί,GOLD,Feta plain in oil or with additives,Japan,,5516,JPN,392,Asia,Eastern Asia,142,30
MALKO GmbH,Felsen-Taler,SUPER GOLD,Any cheese that cannot be placed in any other class,Austria,,5518,AUT,40,Europe,Western Europe,150,155
Andre Juustufarm OÜ,Andre Salute Me-3,BRONZE,Any cheese that cannot be placed in any other class,Estonia,,5518,EST,233,Europe,Northern Europe,150,154
Prolactine Franc,Grosse Tomme de brebis Cave Rousseau,SILVER,Any cheese that cannot be placed in any other class,France,,5518,FRA,250,Europe,Western Europe,150,155
Consorzio Gourm.,Stracchino cremoso - Caseificio San Rocco,BRONZE,Any cheese that cannot be placed in any other class,Italy,,5518,ITA,380,Europe,Southern Europe,150,39
Latteria di Soligo,Grotta del Caglieron,SILVER,Any cheese that cannot be placed in any other class,Italy,,5518,ITA,380,Europe,Southern Europe,150,39
Caseificio Sepertino Snc,Toma al tartufo Sepertino,SILVER,Any cheese that cannot be placed in any other class,Italy,,5518,ITA,380,Europe,Southern Europe,150,39
Latteria di Soligo,Soligo Oro,GOLD,Any cheese that cannot be placed in any other class,Italy,,5518,ITA,380,Europe,Southern Europe,150,39
Latterie Vicentine Sca - Cheeseitaly,Brenta selezione oro,GOLD,Any cheese that cannot be placed in any other class,Italy,,5518,ITA,380,Europe,Southern Europe,150,39
Latterie Vicentine - Cheeseitaly,Brenta selezione oro,GOLD,Any cheese that cannot be placed in any other class,Italy,,5518,ITA,380,Europe,Southern Europe,150,39
Caseificio Sepertino Snc,Formaggio Testun Sepertino al Barolo DOCG,SUPER GOLD,Any cheese that cannot be placed in any other class,Italy,,5518,ITA,380,Europe,Southern Europe,150,39
QUESERIA LAURUS,QUESO RESERVA (EXTRA MATURED CHEESE),BRONZE,Any cheese that cannot be placed in any other class,Spain,,5518,ESP,724,Europe,Southern Europe,150,39
Quesos Vega Sotuelamos S.L / Vega Mancha Manchego Ch,PASTEURIZED AGED SHEEP MILK CHEESE AGED IN LARD,BRONZE,Any cheese that cannot be placed in any other class,Spain,,5518,ESP,724,Europe,Southern Europe,150,39
QUESOS LOMO GALLEGO SLU,QUESO CURADO AÑEJO LOMO GALLEGO  View  Stockists,SILVER,Any cheese that cannot be placed in any other class,Spain,,5518,ESP,724,Europe,Southern Europe,150,39
AGROVALDES S.C.A.L.,QUESO FUSION DE SIDRA REBOLLIN,SILVER,Any cheese that cannot be placed in any other class,Spain,,5518,ESP,724,Europe,Southern Europe,150,39
Lácteas García-Baquero SA,Gran Reserva 5 lanzas al Pedro Ximénez,GOLD,Any cheese that cannot be placed in any other class,Spain,,5518,ESP,724,Europe,Southern Europe,150,39
Jürss Mejeri AB,Granbarksost,BRONZE,Any cheese that cannot be placed in any other class,Sweden,,5518,SWE,752,Europe,Northern Europe,150,154
Urnäscher Milchspezialitäten AG,Urnäscher Holzfasskäse,SILVER,Any cheese that cannot be placed in any other class,Switzerland,,5518,CHE,756,Europe,Western Europe,150,155
Blackwoods Cheese Company,Graceburn  View  Stockists,BRONZE,Any cheese that cannot be placed in any other class,United Kingdom,Kent,5518,GBR,826,Europe,Northern Europe,150,154
Royal FrieslandCampina,Milner 30+ extra matured,BRONZE,Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Netherlands,,5601,NLD,528,Europe,Western Europe,150,155
Royal FrieslandCampina,Holland Master Cantenaar,SILVER,Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Netherlands,,5601,NLD,528,Europe,Western Europe,150,155
Royal FrieslandCampina,Milner 30+ old,GOLD,Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Netherlands,,5601,NLD,528,Europe,Western Europe,150,155
Royal FrieslandCampina,Lutjewinkel1916 Lekker&Licht,GOLD,Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Netherlands,,5601,NLD,528,Europe,Western Europe,150,155
GALMESANO SL,GALMESAN,SILVER,Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Spain,,5601,ESP,724,Europe,Southern Europe,150,39
Käserei Flüeler,Parmino grand cru  View  Stockists,BRONZE,Reduced fat cheese hard pressed (referring to a cheese with a fat in dry matter less than 45%),Switzerland,,5601,CHE,756,Europe,Western Europe,150,155
Laticínios São João,Requeijão Cremoso,BRONZE,Processed cheese or processed cheese spread plain,Brazil,,5603,BRA,76,Americas,South America,19,5
FROMAGERIE POITREY,CANCOILLOTTE,GOLD,Processed cheese or processed cheese spread plain,France,,5603,FRA,250,Europe,Western Europe,150,155
Caseificio di Marola Sas - Cheeseitaly,Crema di Parmigiano Reggiano,BRONZE,Processed cheese or processed cheese spread plain,Italy,,5603,ITA,380,Europe,Southern Europe,150,39
Caseificio Dismano - CheeseItaly,Cremino del Dismano,BRONZE,Processed cheese or processed cheese spread plain,Italy,,5603,ITA,380,Europe,Southern Europe,150,39
Westland Kaasexport BV,Old Amsterdam Crème,SILVER,Processed cheese or processed cheese spread plain,Netherlands,,5603,NLD,528,Europe,Western Europe,150,155
"QUESOS LA CASOTA, S.L.",CREMA CON QUESO MANCHEGO LA CASOTA,SILVER,Processed cheese or processed cheese spread plain,Spain,,5603,ESP,724,Europe,Southern Europe,150,39
"Bostibaieta, sc",IRURI GAZTA KREMA,GOLD,Processed cheese or processed cheese spread plain,Spain,,5603,ESP,724,Europe,Southern Europe,150,39
"Quesería Lafuente, S. A. U.",Crema de Queso Camembert / Camembert Cream Cheese,SUPER GOLD,Processed cheese or processed cheese spread plain,Spain,,5603,ESP,724,Europe,Southern Europe,150,39
casArrigoni Srl,Roccolino Mediterraneo,SILVER,Processed cheese or processed cheese spread with additives,Italy,,5604,ITA,380,Europe,Southern Europe,150,39
Quesos Bolaño,ALMOGROTE BOLAÑOS ROJO,BRONZE,Processed cheese or processed cheese spread with additives,Spain,,5604,ESP,724,Europe,Southern Europe,150,39
"Quesería Lafuente, S. A. U.",Crema de Queso Brie Trufa / Brie Cream Cheese with Truffle,BRONZE,Processed cheese or processed cheese spread with additives,Spain,,5604,ESP,724,Europe,Southern Europe,150,39
Rogue Creamery,Rogue's Mary Cheddar Cheese,BRONZE,Hard pressed or repressed Cheddar with savoury additives,USA,,5605,USA,840,Americas,Northern America,19,21
Beecher's Handmade Ch,Marco Polo Reserve,GOLD,Hard pressed or repressed Cheddar with savoury additives,USA,,5605,USA,840,Americas,Northern America,19,21
Beehive Cheese Company,Red Butte Hatch Chile,GOLD,Hard pressed or repressed Cheddar with savoury additives,USA,,5605,USA,840,Americas,Northern America,19,21
Obersteirische Molkerei eGen,Bockshornkleekäse,BRONZE,Other hard pressed or repressed cheese with savoury additives,Austria,,5606,AUT,40,Europe,Western Europe,150,155
Andre Juustufarm OÜ,Andre Juniper,BRONZE,Other hard pressed or repressed cheese with savoury additives,Estonia,,5606,EST,233,Europe,Northern Europe,150,154
Romagna Terr,PECORINO AL TARTUFO STRIATO,SILVER,Other hard pressed or repressed cheese with savoury additives,Italy,,5606,ITA,380,Europe,Southern Europe,150,39
Romagna Terr,PECORINO AL TARTUFO,SILVER,Other hard pressed or repressed cheese with savoury additives,Italy,,5606,ITA,380,Europe,Southern Europe,150,39
"Cheese Professional Association, Japan",Niseko KAEDE×Tsukiura wine  View  Stockists,SILVER,Other hard pressed or repressed cheese with savoury additives,Japan,,5606,JPN,392,Asia,Eastern Asia,142,30
